client_ref,order_id,duration,deadline,known_difficult,created_on,last_modified_on,created_on_time,deadline_period,order_weekday,order_hours
39ffa725d3-82bec6fac24f-1596232058013077787,NA,303.47,1596289680,0,1596232082,1596232082,2020-07-31T21:48:02Z,16,Fri,21
2acdef1c1c-5225549213c0-1596232081233969742,NA,303.65999999999985,1596289681,0,1596232082,1596232082,2020-07-31T21:48:02Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596232024716141379,NA,299.75,1596289680,0,1596232081,1596232081,2020-07-31T21:48:01Z,16,Fri,21
2acdef1c1c-5225549213c0-1596232071598440838,NA,296.0300000000001,1596289673,0,1596232075,1596232075,2020-07-31T21:47:55Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596231924566981637,NA,301.61,1596289669,0,1596232070,1596232070,2020-07-31T21:47:50Z,16,Fri,21
2acdef1c1c-5225549213c0-1596231963402802331,NA,300.05,1596289667,0,1596232068,1596232068,2020-07-31T21:47:48Z,16,Fri,21
2acdef1c1c-5225549213c0-1596232030399252434,NA,300.9899999999998,1596289648,0,1596232053,1596232053,2020-07-31T21:47:33Z,16,Fri,21
2acdef1c1c-5225549213c0-1596232032545649027,NA,299.1100000000001,1596289637,0,1596232038,1596232038,2020-07-31T21:47:18Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596232030974161163,NA,306.19999999999993,1596289632,0,1596232033,1596232033,2020-07-31T21:47:13Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596232027466745335,NA,297.48,1596289628,0,1596232031,1596232031,2020-07-31T21:47:11Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596232030493507031,NA,301.84000000000015,1596289631,0,1596232031,1596232031,2020-07-31T21:47:11Z,16,Fri,21
2acdef1c1c-5225549213c0-1596232009482334703,NA,301.52,1596289610,0,1596232011,1596232011,2020-07-31T21:46:51Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596231982810369245,NA,301.7199999999999,1596289609,0,1596232010,1596232010,2020-07-31T21:46:50Z,16,Fri,21
2acdef1c1c-5225549213c0-1596231965104218576,NA,315.24999999999994,1596289607,0,1596232009,1596232009,2020-07-31T21:46:49Z,16,Fri,21
2acdef1c1c-5225549213c0-1596231989483548240,NA,262.1399999999999,1596289594,0,1596231996,1596231996,2020-07-31T21:46:36Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596231970883393564,NA,300.47,1596289593,0,1596231994,1596231994,2020-07-31T21:46:34Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596231992016248178,NA,298.8899999999999,1596289592,0,1596231993,1596231993,2020-07-31T21:46:33Z,16,Fri,21
2acdef1c1c-5225549213c0-1596231956905558694,NA,302.83000000000015,1596289592,0,1596231992,1596231992,2020-07-31T21:46:32Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596231964650771724,NA,300.94000000000005,1596289571,0,1596231973,1596231973,2020-07-31T21:46:13Z,16,Fri,21
2acdef1c1c-5225549213c0-1596231938517100437,NA,300.4300000000003,1596289560,0,1596231961,1596231961,2020-07-31T21:46:01Z,16,Fri,21
2acdef1c1c-5225549213c0-1596231954596911264,NA,306.65999999999985,1596289555,0,1596231956,1596231956,2020-07-31T21:45:56Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596231933574454965,NA,300.465,1596289533,0,1596231934,1596231934,2020-07-31T21:45:34Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596231904279868294,NA,306.87,1596289508,0,1596231909,1596231909,2020-07-31T21:45:09Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596231840139560161,NA,297.80999999999995,1596289504,0,1596231905,1596231905,2020-07-31T21:45:05Z,16,Fri,21
e78ce4d794-7a6749aa8089-1596231872839376477,NA,283.045,1596289478,0,1596231880,1596231880,2020-07-31T21:44:40Z,16,Fri,21
2acdef1c1c-5225549213c0-1596231819997524223,NA,301.6899999999998,1596289423,0,1596231826,1596231826,2020-07-31T21:43:46Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596231786119551159,NA,76.82999999999993,1596289386,0,1596231787,1596231787,2020-07-31T21:43:07Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596231749638100074,NA,300.48,1596289349,0,1596231750,1596231750,2020-07-31T21:42:30Z,16,Fri,21
e78ce4d794-7a6749aa8089-1596231693321954274,NA,302.02500000000003,1596289345,0,1596231747,1596231747,2020-07-31T21:42:27Z,16,Fri,21
e78ce4d794-7a6749aa8089-1596231636245872347,NA,298.72,1596289238,0,1596231639,1596231639,2020-07-31T21:40:39Z,16,Fri,21
e78ce4d794-7a6749aa8089-1596231586004616404,NA,93.07999999999993,1596289230,0,1596231631,1596231631,2020-07-31T21:40:31Z,16,Fri,21
e78ce4d794-7a6749aa8089-1596231618819387225,NA,298.0999999999999,1596289219,0,1596231621,1596231621,2020-07-31T21:40:21Z,16,Fri,21
e78ce4d794-7a6749aa8089-1596231601882360368,NA,295.69999999999993,1596289202,0,1596231603,1596231603,2020-07-31T21:40:03Z,16,Fri,21
e78ce4d794-7a6749aa8089-1596231579524200662,NA,297.9699999999998,1596289180,0,1596231581,1596231581,2020-07-31T21:39:41Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231375347578026,NA,299.02,1596288978,0,1596231379,1596231379,2020-07-31T21:36:19Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231339971587841,NA,316.8699999999999,1596288972,0,1596231373,1596231373,2020-07-31T21:36:13Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231368029120997,NA,301.6600000000003,1596288968,0,1596231372,1596231372,2020-07-31T21:36:12Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231352673465161,NA,299.8900000000001,1596288963,0,1596231364,1596231364,2020-07-31T21:36:04Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231355475671428,NA,305.75,1596288955,0,1596231356,1596231356,2020-07-31T21:35:56Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231307449710274,NA,296.46000000000004,1596288930,0,1596231331,1596231331,2020-07-31T21:35:31Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231325136747090,NA,197.89999999999964,1596288925,0,1596231326,1596231326,2020-07-31T21:35:26Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231293007042943,NA,300.99,1596288909,0,1596231311,1596231311,2020-07-31T21:35:11Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231286840831192,NA,663.49,1596288899,0,1596231300,1596231300,2020-07-31T21:35:00Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231199560147603,NA,384.3,1596288892,0,1596231294,1596231294,2020-07-31T21:34:54Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231284120850195,NA,297.7399999999998,1596288885,0,1596231287,1596231287,2020-07-31T21:34:47Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231276820743738,NA,301.69000000000005,1596288876,0,1596231277,1596231277,2020-07-31T21:34:37Z,16,Fri,21
dc7161518a-6e36b72ba35b-1596231209949169147,NA,298.77,1596288813,0,1596231214,1596231214,2020-07-31T21:33:34Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230980857410528,NA,298.3699999999999,1596288594,0,1596230996,1596230996,2020-07-31T21:29:56Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230916223188375,NA,299.8499999999999,1596288566,0,1596230967,1596230967,2020-07-31T21:29:27Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230958300134752,NA,300.27,1596288562,0,1596230963,1596230963,2020-07-31T21:29:23Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230955633903011,NA,299.82000000000016,1596288556,0,1596230957,1596230957,2020-07-31T21:29:17Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230912957290153,NA,300.74,1596288555,0,1596230956,1596230956,2020-07-31T21:29:16Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230893032409377,NA,299.72,1596288528,0,1596230931,1596230931,2020-07-31T21:28:51Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230852117288308,NA,224.76999999999998,1596288512,0,1596230919,1596230919,2020-07-31T21:28:39Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230786694181162,NA,305.6399999999999,1596288459,0,1596230860,1596230860,2020-07-31T21:27:40Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230823717703920,NA,301.57000000000016,1596288424,0,1596230825,1596230825,2020-07-31T21:27:05Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230740390441257,NA,299.28999999999996,1596288363,0,1596230769,1596230769,2020-07-31T21:26:09Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230732114691364,NA,300.49000000000024,1596288338,0,1596230740,1596230740,2020-07-31T21:25:40Z,16,Fri,21
a709f602bf-fdde27fb4e17-1596230702755682877,NA,295.5,1596288315,0,1596230719,1596230719,2020-07-31T21:25:19Z,16,Fri,21
b0e0ccf9b8-a42cfe36-1596230303159876367,NA,70.15000000000009,1596259117,0,1596230401,1596230401,2020-07-31T21:20:01Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596230268023499944,NA,304.84000000000015,1596259117,0,1596230395,1596230395,2020-07-31T21:19:55Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596230239424972335,NA,302.02999999999975,1596259117,0,1596230389,1596230389,2020-07-31T21:19:49Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596230185450859421,NA,307.47000000000025,1596259117,0,1596230384,1596230384,2020-07-31T21:19:44Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596230140661791588,NA,297.96000000000004,1596259117,0,1596230378,1596230378,2020-07-31T21:19:38Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596230104225846008,NA,301.62999999999965,1596259117,0,1596230373,1596230373,2020-07-31T21:19:33Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596230081070189067,NA,296.10000000000036,1596259117,0,1596230368,1596230368,2020-07-31T21:19:28Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596230045727941741,NA,301.4399999999998,1596259117,0,1596230363,1596230363,2020-07-31T21:19:23Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596230004789592475,NA,298.53999999999996,1596259117,0,1596230359,1596230359,2020-07-31T21:19:19Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596229975189914761,NA,295.05999999999995,1596259117,0,1596230355,1596230355,2020-07-31T21:19:15Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596229952047986711,NA,298.43000000000006,1596259117,0,1596230351,1596230351,2020-07-31T21:19:11Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596229929789091116,NA,300.22,1596259117,0,1596230345,1596230345,2020-07-31T21:19:05Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596229908166416484,NA,300.36,1596259117,0,1596230339,1596230339,2020-07-31T21:18:59Z,8,Fri,21
b0e0ccf9b8-a42cfe36-1596229886391109445,NA,288.4,1596259117,0,1596230318,1596230318,2020-07-31T21:18:38Z,8,Fri,21
aca402e031-7b99d89661c8-1596229277360776808,NA,304.45,1596290518,0,1596229321,1596229321,2020-07-31T21:02:01Z,17,Fri,21
aca402e031-7b99d89661c8-1596229276092642312,NA,299.3799999999999,1596290481,0,1596229282,1596229282,2020-07-31T21:01:22Z,17,Fri,21
aca402e031-7b99d89661c8-1596229252708174777,NA,300.84,1596290466,0,1596229266,1596229266,2020-07-31T21:01:06Z,17,Fri,21
aca402e031-7b99d89661c8-1596229217640768826,NA,301.55000000000007,1596290419,0,1596229221,1596229221,2020-07-31T21:00:21Z,17,Fri,21
aca402e031-7b99d89661c8-1596229218096533443,NA,297.90999999999985,1596290419,0,1596229221,1596229221,2020-07-31T21:00:21Z,17,Fri,21
aca402e031-7b99d89661c8-1596229216821439755,NA,299.5100000000002,1596290417,0,1596229218,1596229218,2020-07-31T21:00:18Z,17,Fri,21
aca402e031-7b99d89661c8-1596229184025679119,NA,303.35000000000014,1596290384,0,1596229185,1596229185,2020-07-31T20:59:45Z,17,Fri,20
aca402e031-7b99d89661c8-1596229182430999349,NA,300.04999999999995,1596290382,0,1596229183,1596229183,2020-07-31T20:59:43Z,17,Fri,20
aca402e031-7b99d89661c8-1596229171576158570,NA,298.13,1596290371,0,1596229173,1596229173,2020-07-31T20:59:33Z,17,Fri,20
aca402e031-7b99d89661c8-1596229142303012854,NA,299.6300000000001,1596290343,0,1596229145,1596229145,2020-07-31T20:59:05Z,17,Fri,20
aca402e031-7b99d89661c8-1596229073006541174,NA,56.179999999999836,1596290273,0,1596229074,1596229074,2020-07-31T20:57:54Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228583507237176,NA,299.6300000000001,1596289796,0,1596228607,1596228607,2020-07-31T20:50:07Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228494633290600,NA,303.35000000000014,1596289723,0,1596228524,1596228524,2020-07-31T20:48:44Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228488938882638,NA,299.3799999999999,1596289690,0,1596228492,1596228492,2020-07-31T20:48:12Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228488630359614,NA,299.5100000000002,1596289689,0,1596228491,1596228491,2020-07-31T20:48:11Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228488828760675,NA,297.90999999999985,1596289689,0,1596228490,1596228490,2020-07-31T20:48:10Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228451785813073,NA,300.84,1596289668,0,1596228469,1596228469,2020-07-31T20:47:49Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228440187784946,NA,301.55000000000007,1596289644,0,1596228445,1596228445,2020-07-31T20:47:25Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228431980445641,NA,300.04999999999995,1596289636,0,1596228437,1596228437,2020-07-31T20:47:17Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228436184905433,NA,304.45,1596289636,0,1596228437,1596228437,2020-07-31T20:47:17Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228418753125291,NA,298.13,1596289619,0,1596228420,1596228420,2020-07-31T20:47:00Z,17,Fri,20
f42aba9fe4-a4a52290ca0a-1596228365618446646,NA,56.179999999999836,1596289565,0,1596228366,1596228366,2020-07-31T20:46:06Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226737058469465,NA,302.37999999999965,1596287948,0,1596226749,1596226749,2020-07-31T20:19:09Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226735471300688,NA,301.1100000000001,1596287936,0,1596226737,1596226737,2020-07-31T20:18:57Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226711692892026,NA,293.78,1596287926,0,1596226729,1596226729,2020-07-31T20:18:49Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226694754676065,NA,299.64999999999986,1596287918,0,1596226720,1596226720,2020-07-31T20:18:40Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226713480783244,NA,303.4200000000001,1596287914,0,1596226716,1596226716,2020-07-31T20:18:36Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226671990222994,NA,300.3800000000001,1596287877,0,1596226678,1596226678,2020-07-31T20:17:58Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226625610933863,NA,285.28,1596287851,0,1596226655,1596226655,2020-07-31T20:17:35Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226621159694119,NA,301.4100000000001,1596287850,0,1596226652,1596226652,2020-07-31T20:17:32Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226569269820986,NA,300.84000000000015,1596287769,0,1596226570,1596226570,2020-07-31T20:16:10Z,17,Fri,20
71c7c4d0a4-adecc4b76303-1596226545082520720,NA,299.98000000000025,1596287755,0,1596226556,1596226556,2020-07-31T20:15:56Z,17,Fri,20
71c7c4d0a4-adecc4b76303-1596226522367149628,NA,304.23,1596287745,0,1596226546,1596226546,2020-07-31T20:15:46Z,17,Fri,20
71c7c4d0a4-adecc4b76303-1596226540197036223,NA,301.75,1596287740,0,1596226541,1596226541,2020-07-31T20:15:41Z,17,Fri,20
71c7c4d0a4-adecc4b76303-1596226498369822367,NA,301.75,1596287700,0,1596226501,1596226501,2020-07-31T20:15:01Z,17,Fri,20
28af75d18f-3b3ea03a295e-1596226456449097278,NA,318.23,1596291257,0,1596226459,1596226459,2020-07-31T20:14:19Z,18,Fri,20
71c7c4d0a4-adecc4b76303-1596226424469924287,NA,303.0799999999999,1596291225,0,1596226426,1596226426,2020-07-31T20:13:46Z,18,Fri,20
71c7c4d0a4-adecc4b76303-1596226423108985347,NA,204.12999999999965,1596291225,0,1596226426,1596226426,2020-07-31T20:13:46Z,18,Fri,20
71c7c4d0a4-adecc4b76303-1596226414157770689,NA,299.63000000000005,1596291217,0,1596226418,1596226418,2020-07-31T20:13:38Z,18,Fri,20
71c7c4d0a4-adecc4b76303-1596226395489728471,NA,299.26,1596291196,0,1596226397,1596226397,2020-07-31T20:13:17Z,18,Fri,20
71c7c4d0a4-adecc4b76303-1596226384746933170,NA,296.83,1596291186,0,1596226387,1596226387,2020-07-31T20:13:07Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226223819469181,NA,300.84000000000015,1596291053,0,1596226256,1596226256,2020-07-31T20:10:56Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226240263832445,NA,324.09000000000015,1596291055,0,1596226256,1596226256,2020-07-31T20:10:56Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226255665068741,NA,301.3899999999999,1596291055,0,1596226256,1596226256,2020-07-31T20:10:56Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226239236941869,NA,296.47,1596291039,0,1596226241,1596226241,2020-07-31T20:10:41Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226217633864960,NA,300.73,1596291018,0,1596226219,1596226219,2020-07-31T20:10:19Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226166233722635,NA,298.53999999999996,1596291009,0,1596226211,1596226211,2020-07-31T20:10:11Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226189004050832,NA,297.1399999999999,1596290992,0,1596226194,1596226194,2020-07-31T20:09:54Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226181617086033,NA,302.55999999999995,1596290982,0,1596226184,1596226184,2020-07-31T20:09:44Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226167088153567,NA,293.64,1596290967,0,1596226168,1596226168,2020-07-31T20:09:28Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226156644823827,NA,212.96000000000004,1596290956,0,1596226157,1596226157,2020-07-31T20:09:17Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226145649792451,NA,299.09,1596290945,0,1596226146,1596226146,2020-07-31T20:09:06Z,18,Fri,20
98c4ac6a48-8111f6837980-1596226064476900627,NA,300.57,1596290864,0,1596226066,1596226066,2020-07-31T20:07:46Z,18,Fri,20
b1ed070127-7af15bef0638-1596226050924358631,NA,173.27,1596290851,0,1596226052,1596226052,2020-07-31T20:07:32Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225981128848648,NA,299.02999999999975,1596290815,0,1596226017,1596226017,2020-07-31T20:06:57Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225993789456792,NA,302.4200000000001,1596290794,0,1596225995,1596225995,2020-07-31T20:06:35Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225833383454041,NA,295.8499999999999,1596290635,0,1596225836,1596225836,2020-07-31T20:03:56Z,18,Fri,20
4de016811b-18c22304eb9b-1596225815732765579,NA,303.19000000000005,1596290630,0,1596225831,1596225831,2020-07-31T20:03:51Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225820618617927,NA,303.69000000000005,1596290621,0,1596225821,1596225821,2020-07-31T20:03:41Z,18,Fri,20
4de016811b-18c22304eb9b-1596225748869653006,NA,301.0499999999997,1596290615,0,1596225816,1596225816,2020-07-31T20:03:36Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225805328557841,NA,235.58000000000038,1596290606,0,1596225810,1596225810,2020-07-31T20:03:30Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225792920831264,NA,294.875,1596290609,0,1596225810,1596225810,2020-07-31T20:03:30Z,18,Fri,20
4de016811b-18c22304eb9b-1596225795876341657,NA,302.1300000000001,1596290609,0,1596225810,1596225810,2020-07-31T20:03:30Z,18,Fri,20
4de016811b-18c22304eb9b-1596225740149623386,NA,300.635,1596290597,0,1596225800,1596225800,2020-07-31T20:03:20Z,18,Fri,20
4de016811b-18c22304eb9b-1596225742963869394,NA,299.8799999999999,1596290543,0,1596225744,1596225744,2020-07-31T20:02:24Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225717497631841,NA,298.8899999999999,1596290519,0,1596225720,1596225720,2020-07-31T20:02:00Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225705450921848,NA,304.76,1596290506,0,1596225707,1596225707,2020-07-31T20:01:47Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225687021266581,NA,302.2800000000002,1596290493,0,1596225695,1596225695,2020-07-31T20:01:35Z,18,Fri,20
4de016811b-18c22304eb9b-1596225653498687897,NA,95.67000000000007,1596290479,0,1596225683,1596225683,2020-07-31T20:01:23Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225681129000688,NA,271.16999999999996,1596290481,0,1596225683,1596225683,2020-07-31T20:01:23Z,18,Fri,20
4de016811b-18c22304eb9b-1596225646777506062,NA,299.56000000000006,1596290476,0,1596225678,1596225678,2020-07-31T20:01:18Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225663208395909,NA,293.4200000000001,1596290472,0,1596225673,1596225673,2020-07-31T20:01:13Z,18,Fri,20
4de016811b-18c22304eb9b-1596225671466228330,NA,300.13,1596290472,0,1596225673,1596225673,2020-07-31T20:01:13Z,18,Fri,20
5c98c68c15-afb954b3f11e-1596225647567704143,NA,294.81999999999994,1596290452,0,1596225653,1596225653,2020-07-31T20:00:53Z,18,Fri,20
4de016811b-18c22304eb9b-1596225623186585733,NA,294.875,1596290431,0,1596225632,1596225632,2020-07-31T20:00:32Z,18,Fri,20
4de016811b-18c22304eb9b-1596225579848503586,NA,301.84000000000015,1596290391,0,1596225597,1596225597,2020-07-31T19:59:57Z,18,Fri,19
4de016811b-18c22304eb9b-1596225595451088882,NA,300.69000000000005,1596290395,0,1596225596,1596225596,2020-07-31T19:59:56Z,18,Fri,19
4de016811b-18c22304eb9b-1596225564085282094,NA,301.67999999999984,1596290364,0,1596225565,1596225565,2020-07-31T19:59:25Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225548038154760,NA,302.78,1596290358,0,1596225559,1596225559,2020-07-31T19:59:19Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225509217662046,NA,300.8699999999999,1596290351,0,1596225552,1596225552,2020-07-31T19:59:12Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225523520239166,NA,127.34999999999991,1596290340,0,1596225541,1596225541,2020-07-31T19:59:01Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225528513599527,NA,301.43999999999994,1596290328,0,1596225529,1596225529,2020-07-31T19:58:49Z,18,Fri,19
5c98c68c15-afb954b3f11e-1596225517476022723,NA,299.745,1596290317,0,1596225518,1596225518,2020-07-31T19:58:38Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225504178902733,NA,298.5,1596290304,0,1596225505,1596225505,2020-07-31T19:58:25Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225494435129563,NA,296.74000000000024,1596290299,0,1596225501,1596225501,2020-07-31T19:58:21Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225494126545620,NA,283.77,1596290299,0,1596225500,1596225500,2020-07-31T19:58:20Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225466781039995,NA,300.135,1596290291,0,1596225492,1596225492,2020-07-31T19:58:12Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225458021959330,NA,301.05000000000007,1596290259,0,1596225460,1596225460,2020-07-31T19:57:40Z,18,Fri,19
9b5d0ac887-fe7f87b83fd6-1596225442845369174,NA,297.57500000000005,1596290243,0,1596225444,1596225444,2020-07-31T19:57:24Z,18,Fri,19
b8a8ead915-fbf7f8f12d8b-1596225038243419944,NA,299.6900000000005,1596289838,0,1596225039,1596225039,2020-07-31T19:50:39Z,18,Fri,19
